ページ,目,本年度予算額,前年度予算額,比較,区分,金額,説明
300,,,,,"消耗品費
燃料費
印刷製本費
光熱水費
修繕料
賄材料費","15,044
38,378
421
16,045
15,566
1,401,927","テールゲートリフター操作業務 13
特別教育（学科）受講負担金
002 学校給食センター施設管理事業費 29,651
各種設備保守点検、維持補修
調理備品整備 ほか
004 学校給食食材管理費 1,401,927
001 学校給食食材管理事業費 1,401,927
（物価高騰対応重点支援地方創生臨時交付金事業）
学校給食費物価高騰対策事業"
300,,,,,11 役務費,"8,147","テールゲートリフター操作業務 13
特別教育（学科）受講負担金
002 学校給食センター施設管理事業費 29,651
各種設備保守点検、維持補修
調理備品整備 ほか
004 学校給食食材管理費 1,401,927
001 学校給食食材管理事業費 1,401,927
（物価高騰対応重点支援地方創生臨時交付金事業）
学校給食費物価高騰対策事業"
300,,,,,"通信運搬費
手数料","137
8,010","学校給食費の抜本的な負担軽減事業（小学校）
学校給食食材購入"
300,,,,,12 委託料,"5,994","学校給食費の抜本的な負担軽減事業（小学校）
学校給食食材購入"
300,,,,,13 使用料及び賃,"4,113","学校給食費の抜本的な負担軽減事業（小学校）
学校給食食材購入"
300,,,,,借料,,
300,,,,,17 備品購入費,"80,813",
300,,,,,18 負担金、補助,245,
300,,,,,及び交付金,,
301,計,"3,797,880","3,645,335","152,545",,,
302,1 農業施設災,"千円
2,000","千円
2,000","千円
0",10 需用費,"千円
500","千円
001 農業施設災害復旧事業費 2,000"
302,害復旧費,,,,,,"001 単独災害復旧事業費 2,000"
302,害復旧費,,,,修繕料,500,
302,害復旧費,,,,12 委託料,500,
302,害復旧費,,,,14 工事請負費,"1,000",
302,2 林業施設災,"152,720","117,300","35,420",12 委託料,"1,000","001 林業施設災害復旧事業費 152,720"
302,害復旧費,,,,14 工事請負費,"151,720","001 補助災害復旧事業費 148,720
林道中里線（沢山橋）復旧事業
復旧工 Ｌ＝34ｍ"
302,害復旧費,,,,,,"002 単独災害復旧事業費 4,000"
302,計,"154,720","119,300","35,420",,,
302,1 道路橋梁災,"6,000","6,000",0,12 委託料,"1,000","001 道路橋梁災害復旧事業費 6,000"
302,害復旧費,,,,14 工事請負費,"5,000","001 単独災害復旧事業費 6,000"
302,2 河川災害復,"4,000","4,000",0,12 委託料,"1,000","001 河川災害復旧事業費 4,000"
302,旧費,,,,14 工事請負費,"3,000","001 単独災害復旧事業費 4,000"
302,計,"10,000","10,000",0,,,
303,1 元金,"7,157,379","6,838,978","318,401",22 償還金、利子,"千円
7,157,379","千円
001 元金
7,157,379"
303,1 元金,"7,157,379","6,838,978","318,401",及び割引料,,"001 償還元金 7,157,379"
303,1 元金,"7,157,379","6,838,978","318,401",,,市債償還元金
303,2 利子,"449,151","315,981","133,170",22 償還金、利子,"449,151","001 利子
449,151"
303,2 利子,"449,151","315,981","133,170",及び割引料,,"001 償還利子 449,151"
303,2 利子,"449,151","315,981","133,170",,,市債償還利子
303,2 利子,"449,151","315,981","133,170",,,一時繰替運用利子
303,3 公債諸費,112,112,0,8 旅費,13,001 公債関係事務費 112
303,3 公債諸費,112,112,0,,,001 公債関係事務費 112
303,3 公債諸費,112,112,0,普通旅費,13,
303,3 公債諸費,112,112,0,10 需用費,11,
303,3 公債諸費,112,112,0,消耗品費,11,
303,3 公債諸費,112,112,0,12 委託料,88,
303,計,"7,606,642","7,155,071","451,571",,,
304,1 土地取得費,100,100,0,16 公有財産購入,"千円
100","千円
001 土地取得費 100"
304,1 土地取得費,100,100,0,費,,001 土地取得事業費 100
304,1 土地取得費,100,100,0,,,普通財産、国有地 ほか
304,計,100,100,0,,,
305,1 予備費,"100,000","100,000",0,,,
305,計,"100,000","100,000",0,,,
306,区 分,区 分,"職員数
人","給
与
費",,,
306,区 分,区 分,"職員数
人",報 酬,,,
306,本 年 度,市長等,5,0,,,
306,本 年 度,議 員,32,"205,920",,,
306,本 年 度,その他,"2,922","177,326",,,
306,本 年 度,計,"2,959","383,246",,,
306,前 年 度,市長等,5,0,,,
306,前 年 度,議 員,32,"205,923",,,
306,前 年 度,その他,"4,824","267,379",,,
306,前 年 度,計,"4,861","473,302",,,
306,区 分,"職員数
人","給
与
費","給
与
費",,,
306,区 分,"職員数
人",報 酬,給 料,,,
306,本年度,"1,850",0,"7,765,896",,,
306,前年度,"1,874",0,"7,560,876",,,
306,比 較,△24,0,"205,020",,,
306,職 員 手 当 等 の 内 訳,区 分,管理職手当,扶養手当,,,
306,職 員 手 当 等 の 内 訳,本年度,"104,231","208,886",,,
306,職 員 手 当 等 の 内 訳,前年度,"101,641","196,201",,,
306,職 員 手 当 等 の 内 訳,比 較,"2,590","12,685",,,
306,職 員 手 当 等 の 内 訳,区 分,"休日勤務
手
当","夜間勤務
手
当",,,
306,職 員 手 当 等 の 内 訳,本年度,"137,610","34,700",,,
306,職 員 手 当 等 の 内 訳,前年度,"123,910","34,700",,,
306,職 員 手 当 等 の 内 訳,比 較,"13,700",0,,,
306,職 員 手 当 等 の 内 訳,区 分,"単身赴任
手
当","義務教育等
教員特別手当",,,
306,職 員 手 当 等 の 内 訳,本年度,816,"4,510",,,
306,職 員 手 当 等 の 内 訳,前年度,"1,224","4,769",,,
306,職 員 手 当 等 の 内 訳,比 較,△408,△259,,,
307,区 分,"職員数
人","給
与
費","給
与
費",,,
307,区 分,"職員数
人",報 酬,給 料,,,
307,本年度,719,"2,579,912","54,631",,,
307,前年度,710,"2,488,244","52,826",,,
307,比 較,9,"91,668","1,805",,,
307,職,区 分,地域手当,通勤手当,,,
307,職,本年度,"2,187","2,246",,,
307,員 手 当 等 の,前年度,"1,587","2,176",,,
307,員 手 当 等 の,比 較,600,70,,,
307,員 手 当 等 の,区 分,期末手当,勤勉手当,,,
307,内 訳,本年度,"448,041","76,757",,,
307,,前年度,"413,205","65,995",,,
307,,比 較,"34,836","10,762",,,
307,区 分,増減額,増減事由別内訳,増減事由別内訳,,,
307,給 料,"205,020",給与改定に伴う増加分,"246,661",,,
307,給 料,"205,020",昇給に伴う増加分,"45,967",,,
307,給 料,"205,020",その他の増加分,"△87,608",,,
307,,,,,,,
307,,,,,,,
307,,,給与改定に伴う増加分,"299,237",,,
307,,,,,,,
307,,,,,,,
307,,,,,,,
307,職員手当等,"657,930",,,,,
307,,,昇給に伴う増加分,"19,191",,,
307,,,,,,,
307,,,,,,,
307,,,,,,,
307,,,その他の増減分,"339,502",,,
308,"令 和 ８ 年
１ 月 １ 日
現
在",平均給料月額,"357,245","322,812",,,
308,"令 和 ８ 年
１ 月 １ 日
現
在",平均給与月額,"394,372","348,268",,,
308,"令 和 ８ 年
１ 月 １ 日
現
在",平均年齢,44歳6月,38歳6月,,,
308,,平均給料月額,"348,232","306,466",,,
308,"令 和 ７ 年
１ 月 １ 日
現
在",平均給与月額,"380,999","327,661",,,
308,"令 和 ７ 年
１ 月 １ 日
現
在",平均年齢,44歳3月,38歳2月,,,
308,,高校卒,"206,700","213,100",,,
308,本 年 度,大学卒,"237,600","242,000",,,
308,,高校卒,"194,500","201,000",,,
308,前 年 度,大学卒,"225,600","230,000",,,
309,区 分,"行政職
給料表",一般行政職,一般行政職,,,
309,区 分,"行政職
給料表",職員数,構成比,,,
309,,１級,60,7.0,,,
309,,２級,98,11.5,,,
309,,３級,92,10.9,,,
309,,４級,198,23.2,,,
309,"令和８年
１月１日
現
在","５級
６級","163
159","19.1
18.6",,,
309,,７級,63,7.4,,,
309,,８級,8,0.9,,,
309,,９級,12,1.4,,,
309,,計,853,100.0,,,
309,,１級,59,7.0,,,
309,,２級,83,9.9,,,
309,,３級,97,11.5,,,
309,"令和７年
１月１日
現
在","４級
５級
６級","204
155
160","24.2
18.4
19.0",,,
309,,７級,66,7.9,,,
309,,８級,6,0.7,,,
309,,９級,12,1.4,,,
309,,計,842,100.0,,,
309,区 分,１級,２級,３級,,,
309,,主 事 補,"主
事",上 席 主 事,,,
309,一般行政職,,,,,,
309,,技 師 補,"技
師",上 席 技 師,,,
309,税 務 職,主 事 補,"主
事",上 席 主 事,,,
309,福 祉 職,"保 育 士
指 導 員","保 育 士
指 導 員","上席保育士
上席指導員",,,
309,消 防 職,消 防 士,消防副士長,消 防 士 長,,,
309,技能労務職,"技
手
運 転 手","技
士
運 転 士","上 席 技 士
上席運転士",,,
309,区 分,１級,２級,３級,,,
309,,,"教
諭",副 校 長,,,
309,教 育 職,"講
師
実 習 助 手","養 護 教 諭
指 導 主 事","教
頭
指 導 主 事",,,
309,,,看 護 教 員,教 務 長,,,
310,前 年 度,"職 員 数
(A)(人)","職 員 数
(A)(人)","1,898",,,
310,前 年 度,昇給に係る職員数 (B)(人),昇給に係る職員数 (B)(人),"1,426",,,
310,前 年 度,号 給 数 別 内 訳,2号給(人),24,,,
310,前 年 度,号 給 数 別 内 訳,3号給(人),68,,,
310,前 年 度,号 給 数 別 内 訳,4号給(人),989,,,
310,,,5号給(人),345,,,
310,,比 率 (Ｂ)/(Ａ) (%),比 率 (Ｂ)/(Ａ) (%),75.1,,,
310,本 年 度,2.325,2.325,4.65,,,
310,前 年 度,2.30,2.30,4.60,,,
310,国の制度,2.325,2.325,4.65,,,
310,,,（月分）,（月分）,,,
310,,定年退職,24.586875,33.27075,,,
310,支給率等,"定 年 前
早期退職",24.586875,33.27075,,,
310,国の制度(支給率等),国の制度(支給率等),24.586875,33.27075,,,
310,支 給 対 象 地 域,全域,,,,,
310,"支
給
率
(%)",4.0,,,,,
310,支 給 対 象 職 員数( 人 ),"1,850",,,,,
310,"国 の 指 定基準 に
基 づく支 給 率(％ )",4.0,,,,,
311,給料総額に対する比率 (%),0.5,0.1,0.3,,,
311,支給対象職員の比率 (%),25.4,6.7,21.6,,,
311,"代表的 な 特 殊 勤 務
手 当 の 名 称",税務手当､社会福祉業務手当､道路上業務手当､消防手当、環境衛生手当 等,税務手当､社会福祉業務手当､道路上業務手当､消防手当、環境衛生手当 等,税務手当､社会福祉業務手当､道路上業務手当､消防手当、環境衛生手当 等,,,
311,区 分,"国の制度
との異同",差 異 の 内 容,,,,
311,扶養手当,同,,,,,
311,住居手当,同,,,,,
311,通勤手当,異,"交通用具利用者 距離別支給 0円～24,400円
(国 距離別支給 0円～66,400円、駐車場等に係る支給 0円～5,000円）",,,,
311,区 分,区 分,一 般 会 計,"国 民 健 康
保 険 事 業
特 別 会 計",,,
311,"令和８年
１月１日
現在",一 般 行 政 職,853,16,,,
311,"令和８年
１月１日
現在",税 務 職,97,,,,
311,"令和８年
１月１日
現在",福 祉 職,276,,,,
311,"令和８年
１月１日
現在",消 防 職,307,,,,
311,"令和８年
１月１日
現在",技 能 労 務 職,137,,,,
311,"令和８年
１月１日
現在",教 育 職,104,,,,
311,"令和８年
１月１日
現在",そ の 他,124,2,,,
311,"令和８年
１月１日
現在","合
計","1,898",18,,,
311,"令和７年
１月１日
現在",一 般 行 政 職,842,15,,,
311,"令和７年
１月１日
現在",税 務 職,90,,,,
311,"令和７年
１月１日
現在",福 祉 職,325,,,,
311,"令和７年
１月１日
現在",消 防 職,308,,,,
311,"令和７年
１月１日
現在",技 能 労 務 職,138,,,,
311,"令和７年
１月１日
現在",教 育 職,104,,,,
311,"令和７年
１月１日
現在",そ の 他,125,2,,,
311,"令和７年
１月１日
現在","合
計","1,932",17,,,
312,一連 番号,"事
項",限 度 額,"７ 年 度 末 ま で の
支 出 ( 見 込 ) 額","８ 年 度 以 降
の 支 出 予 定 額","８ 年 度 以 降
の 支 出 予 定 額",左 の 財 源 内 訳
312,一連 番号,"事
項",限 度 額,"７ 年 度 末 ま で の
支 出 ( 見 込 ) 額","８ 年 度 以 降
の 支 出 予 定 額","８ 年 度 以 降
の 支 出 予 定 額",特 定 財 源
312,一連 番号,"事
項",限 度 額,"７ 年 度 末 ま で の
支 出 ( 見 込 ) 額",期 間,"金
額",国県支出金
312,一連 番号,"事
項",限 度 額,期 間,"８ 年 度 以 降
の 支 出 予 定 額","８ 年 度 以 降
の 支 出 予 定 額",左 の 財 源 内 訳
312,一連 番号,"事
項",限 度 額,期 間,"８ 年 度 以 降
の 支 出 予 定 額","８ 年 度 以 降
の 支 出 予 定 額",特 定 財 源
312,一連 番号,"事
項",限 度 額,期 間,期 間,"金
額",国県支出金
312,1,例 規 集 デ ー タ 更 新 業 務,"14,913",,"９年度から
13年度まで","14,913",
312,2,"文
書
配
達
業
務","10,074",７年度,９年度まで,"5,460",
312,3,コー ル セ ン タ ー 業 務,"103,246",５年度から,９年度まで,"43,804",
312,4,市庁 舎 Ｅ Ｓ Ｃ Ｏ 事 業,"2,676,300",４年度から,19年度まで,"1,940,829",
312,5,第３ 期 共 同 電 算 事 業,"1,430,863",７年度,12年度まで,"948,941",
312,6,"第３ 期 共 同 電 算 事 業
（ 令 和 ７ 年 度 分 ）","2,004,505",,"８年度から
12年度まで","2,004,505",
312,7,"第 ２ 期 共 同 電 算 化 事 業
（ 延 長 運 用 分 ）","2,442,041",,"８年度から
10年度まで","2,442,041",
312,8,"第２期 ・ 第 ３期 共 同 電 算 シス テ ム
過 渡 期 連 携 事 業","106,073",,"８年度から
10年度まで","106,073",
312,9,高 齢 者 運 転 免 許 証 返 納 支 援 事 業,"5,268",,"９年度から
11年度まで","5,268",
312,10,"市 民 活 動 セ ン タ ー
運
営
管
理
業
務","117,040",５年度から,９年度まで,"46,816",
312,11,市民交流施設運 営 管 理 業 務,"311,285",,"９年度から
13年度まで","311,285",
312,12,まちづ く り セン タ ー 運 営 管理 業 務,"330,572",７年度,11年度まで,"265,049",
312,13,"まちづ く り セン タ ー 運 営 管理 業 務
（ 令 和 ７ 年 度 追 加 分 ）","214,676",,"８年度から
11年度まで","214,676",
